3250,0
11770,0.01728594
42640,0.022426176
154430,0.027658305
280000,0.06
373230,0.104879491
510670,0.335908276
749080,0.515476971
932930,0.641894623
1418190,0.772500294
2378530,0.889446481
5733440,0.957208265
20767440,0.965639401
75219450,0.9687178
272449950,0.974237092
986867870,0.983862831
2230929560,1
